wo_code,vendor_name,score_month,wo_type,priority,asset_code,asset_id,reported_at,attended_at,completed_at,first_fix,recall,recall_of_wo_code,cost_estimated,cost_actual,attendance_hours,part_code,parts_cost
WO-SAFE-2606-1415,SafeLift Engineering Ltd,2026-06-01,Reactive,P3,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-06-23T09:00:00+00:00,2026-06-24T18:36:00+00:00,2026-06-25T22:33:30.090686+00:00,False,False,,384.97,413.5,27.96,FILTER-HEPA-20,17.93
WO-SAFE-2606-1416,SafeLift Engineering Ltd,2026-06-01,Reactive,P4,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-06-24T10:00:00+00:00,2026-06-28T14:48:00+00:00,2026-06-29T10:41:56.355367+00:00,True,False,,628.38,744.78,19.9,FILTER-HEPA-20,57.76
WO-SAFE-2606-1417,SafeLift Engineering Ltd,2026-06-01,Reactive,P1,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-06-25T11:00:00+00:00,2026-06-25T12:24:00+00:00,2026-06-25T16:24:00+00:00,True,False,,694.94,650.38,4.0,BELT-A42,19.9
WO-SAFE-2606-1418,SafeLift Engineering Ltd,2026-06-01,Reactive,P2,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-06-26T12:00:00+00:00,2026-06-26T14:57:31.741827+00:00,2026-06-27T09:34:32.020874+00:00,True,False,,749.83,1055.58,18.62,LAMP-LED-4FT,20.17
WO-SAFE-2606-1419,SafeLift Engineering Ltd,2026-06-01,Reactive,P3,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-06-27T13:00:00+00:00,2026-06-28T22:36:00+00:00,2026-06-29T00:43:08.121163+00:00,False,False,,776.34,1077.09,2.12,LAMP-LED-4FT,22.34
WO-SAFE-2606-1420,SafeLift Engineering Ltd,2026-06-01,Reactive,P4,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-06-28T14:00:00+00:00,2026-07-02T18:48:00+00:00,2026-07-02T19:48:00+00:00,True,False,,659.53,847.54,1.0,BELT-A42,76.76
WO-APEX-2607-1421,Apex Mechanical Services Ltd,2026-07-01,Reactive,P1,AHU-01,2254deb1-ceda-5fdc-8662-5e88a82a385f,2026-07-01T07:00:00+00:00,2026-07-01T07:48:56.093429+00:00,2026-07-01T12:24:00+00:00,True,False,,639.73,699.23,4.58,FILTER-HEPA-20,40.54
WO-APEX-2607-1422,Apex Mechanical Services Ltd,2026-07-01,Reactive,P2,AHU-02,9082654d-d28b-5d44-8b6e-44a75f9f53ca,2026-07-02T08:00:00+00:00,2026-07-02T09:13:59.336226+00:00,2026-07-03T03:07:57.665165+00:00,True,False,,355.02,361.93,17.9,SEAL-KIT-PUMP,43.79
WO-APEX-2607-1423,Apex Mechanical Services Ltd,2026-07-01,Reactive,P3,CHILLER-01,4e25ee9b-426a-5909-8968-db80ba6ee435,2026-07-03T09:00:00+00:00,2026-07-03T19:28:59.281624+00:00,2026-07-05T07:47:49.529173+00:00,True,False,,878.15,785.43,36.31,BREAKER-32A,71.07
WO-APEX-2607-1424,Apex Mechanical Services Ltd,2026-07-01,Reactive,P4,BOILER-01,86e56c75-769b-5c12-ade3-52ebb40657dc,2026-07-04T10:00:00+00:00,2026-07-06T02:55:06.881247+00:00,2026-07-08T07:48:22.042653+00:00,True,False,,430.07,454.14,52.89,CONTACTOR-25A,53.68
WO-APEX-2607-1425,Apex Mechanical Services Ltd,2026-07-01,Reactive,P1,PUMP-HW-01,c96ceff1-b9a9-5a89-a4f6-cbc599c0fc6d,2026-07-05T11:00:00+00:00,2026-07-05T11:19:18.187315+00:00,2026-07-05T14:00:47.707048+00:00,True,False,,532.87,538.45,2.69,CONTACTOR-25A,72.78
WO-APEX-2607-1426,Apex Mechanical Services Ltd,2026-07-01,Reactive,P2,FCU-301,00cca8c0-d38f-5cf7-bcd4-22497ed31c44,2026-07-06T12:00:00+00:00,2026-07-06T15:05:35.642018+00:00,2026-07-06T23:31:26.835273+00:00,True,False,,769.98,761.49,8.43,BREAKER-32A,44.18
WO-APEX-2607-1427,Apex Mechanical Services Ltd,2026-07-01,Reactive,P3,FCU-302,df5a27e5-a1b5-5620-b88c-e1fb6174c980,2026-07-07T13:00:00+00:00,2026-07-08T07:30:36.527782+00:00,2026-07-11T14:12:00+00:00,True,False,,699.12,705.66,78.69,BREAKER-32A,17.94
WO-APEX-2607-1428,Apex Mechanical Services Ltd,2026-07-01,Reactive,P4,AHU-01,2254deb1-ceda-5fdc-8662-5e88a82a385f,2026-07-08T14:00:00+00:00,2026-07-10T11:52:34.874389+00:00,2026-07-12T12:17:54.252070+00:00,True,False,,556.7,782.44,48.42,FILTER-HEPA-20,20.98
WO-APEX-2607-1429,Apex Mechanical Services Ltd,2026-07-01,Reactive,P1,AHU-02,9082654d-d28b-5d44-8b6e-44a75f9f53ca,2026-07-09T15:00:00+00:00,2026-07-09T15:21:15.532102+00:00,2026-07-09T17:44:31.287706+00:00,True,False,,558.59,525.87,2.39,BREAKER-32A,62.8
WO-APEX-2607-1430,Apex Mechanical Services Ltd,2026-07-01,Reactive,P2,CHILLER-01,4e25ee9b-426a-5909-8968-db80ba6ee435,2026-07-10T16:00:00+00:00,2026-07-10T21:36:00+00:00,2026-07-11T04:06:17.485639+00:00,False,False,,237.57,212.52,6.5,LAMP-LED-4FT,39.31
WO-APEX-2607-1431,Apex Mechanical Services Ltd,2026-07-01,Reactive,P3,BOILER-01,86e56c75-769b-5c12-ade3-52ebb40657dc,2026-07-11T07:00:00+00:00,2026-07-11T14:58:10.417162+00:00,2026-07-13T10:00:34.558975+00:00,True,False,,780.81,966.87,43.04,BREAKER-32A,32.52
WO-APEX-2607-1432,Apex Mechanical Services Ltd,2026-07-01,Reactive,P4,PUMP-HW-01,c96ceff1-b9a9-5a89-a4f6-cbc599c0fc6d,2026-07-12T08:00:00+00:00,2026-07-13T13:14:51.108489+00:00,2026-07-17T10:22:39.457751+00:00,False,False,,582.06,616.44,93.13,BREAKER-32A,45.06
WO-APEX-2607-1433,Apex Mechanical Services Ltd,2026-07-01,Reactive,P1,FCU-301,00cca8c0-d38f-5cf7-bcd4-22497ed31c44,2026-07-13T09:00:00+00:00,2026-07-13T09:47:07.991558+00:00,2026-07-13T10:56:01.027096+00:00,True,False,,423.01,613.19,1.15,CONTACTOR-25A,22.13
WO-APEX-2607-1434,Apex Mechanical Services Ltd,2026-07-01,Reactive,P2,FCU-302,df5a27e5-a1b5-5620-b88c-e1fb6174c980,2026-07-14T10:00:00+00:00,2026-07-14T13:03:31.243798+00:00,2026-07-15T00:32:53.230200+00:00,True,False,,412.88,417.4,11.49,BREAKER-32A,21.18
WO-APEX-2607-1435,Apex Mechanical Services Ltd,2026-07-01,Reactive,P3,AHU-01,2254deb1-ceda-5fdc-8662-5e88a82a385f,2026-07-15T11:00:00+00:00,2026-07-16T00:06:25.189973+00:00,2026-07-17T06:05:42.936795+00:00,False,False,,608.95,681.06,29.99,BELT-A42,58.63
WO-APEX-2607-1436,Apex Mechanical Services Ltd,2026-07-01,Reactive,P4,AHU-02,9082654d-d28b-5d44-8b6e-44a75f9f53ca,2026-07-16T12:00:00+00:00,2026-07-18T16:09:08.329143+00:00,2026-07-22T14:26:28.406848+00:00,False,False,,548.12,557.54,94.29,CONTACTOR-25A,44.2
WO-APEX-2607-1437,Apex Mechanical Services Ltd,2026-07-01,Reactive,P1,CHILLER-01,4e25ee9b-426a-5909-8968-db80ba6ee435,2026-07-17T13:00:00+00:00,2026-07-17T13:47:21.458198+00:00,2026-07-17T15:05:58.969722+00:00,True,False,,590.75,550.69,1.31,LAMP-LED-4FT,54.18
WO-APEX-2607-1438,Apex Mechanical Services Ltd,2026-07-01,Reactive,P2,BOILER-01,86e56c75-769b-5c12-ade3-52ebb40657dc,2026-07-18T14:00:00+00:00,2026-07-18T16:43:01.593200+00:00,2026-07-19T06:30:53.242349+00:00,True,False,,396.28,403.54,13.8,CONTACTOR-25A,55.0
WO-APEX-2607-1439,Apex Mechanical Services Ltd,2026-07-01,Reactive,P3,PUMP-HW-01,c96ceff1-b9a9-5a89-a4f6-cbc599c0fc6d,2026-07-19T15:00:00+00:00,2026-07-20T03:41:53.111784+00:00,2026-07-22T03:02:30.910165+00:00,True,False,,650.0,573.78,47.34,CONTACTOR-25A,42.62
WO-APEX-2607-1440,Apex Mechanical Services Ltd,2026-07-01,Reactive,P4,FCU-301,00cca8c0-d38f-5cf7-bcd4-22497ed31c44,2026-07-20T16:00:00+00:00,2026-07-22T11:58:13.982168+00:00,2026-07-24T14:39:13.884203+00:00,True,False,,665.02,740.2,50.68,FILTER-HEPA-20,37.54
WO-APEX-2607-1441,Apex Mechanical Services Ltd,2026-07-01,Reactive,P1,FCU-302,df5a27e5-a1b5-5620-b88c-e1fb6174c980,2026-07-21T07:00:00+00:00,2026-07-21T07:31:00.758360+00:00,2026-07-21T08:51:51.761127+00:00,True,False,,215.5,194.04,1.35,BREAKER-32A,36.06
WO-APEX-2607-1442,Apex Mechanical Services Ltd,2026-07-01,Reactive,P2,AHU-01,2254deb1-ceda-5fdc-8662-5e88a82a385f,2026-07-22T08:00:00+00:00,2026-07-22T10:25:49.625724+00:00,2026-07-22T23:27:15.599512+00:00,True,False,,623.52,585.55,13.02,LAMP-LED-4FT,47.52
WO-APEX-2607-1443,Apex Mechanical Services Ltd,2026-07-01,Reactive,P3,AHU-02,9082654d-d28b-5d44-8b6e-44a75f9f53ca,2026-07-23T09:00:00+00:00,2026-07-23T17:22:57.537679+00:00,2026-07-25T13:58:58.482927+00:00,True,False,,410.93,364.01,44.6,CONTACTOR-25A,61.8
WO-APEX-2607-1444,Apex Mechanical Services Ltd,2026-07-01,Reactive,P4,CHILLER-01,4e25ee9b-426a-5909-8968-db80ba6ee435,2026-07-24T10:00:00+00:00,2026-07-26T01:06:41.472602+00:00,2026-07-27T17:26:55.506898+00:00,False,True,WO-APEX-2607-1437,769.08,745.79,40.34,FILTER-HEPA-20,48.54
WO-APEX-2607-1445,Apex Mechanical Services Ltd,2026-07-01,Reactive,P1,BOILER-01,86e56c75-769b-5c12-ade3-52ebb40657dc,2026-07-25T11:00:00+00:00,2026-07-25T11:38:29.584836+00:00,2026-07-25T12:53:43.274961+00:00,True,False,,427.16,407.18,1.25,BELT-A42,17.0
WO-APEX-2607-1446,Apex Mechanical Services Ltd,2026-07-01,Reactive,P2,PUMP-HW-01,c96ceff1-b9a9-5a89-a4f6-cbc599c0fc6d,2026-07-26T12:00:00+00:00,2026-07-26T14:24:07.679775+00:00,2026-07-27T06:36:15.342426+00:00,True,False,,894.46,930.58,16.2,BREAKER-32A,20.15
WO-APEX-2607-1447,Apex Mechanical Services Ltd,2026-07-01,Reactive,P3,FCU-301,00cca8c0-d38f-5cf7-bcd4-22497ed31c44,2026-07-27T13:00:00+00:00,2026-07-27T20:59:36.429556+00:00,2026-07-29T01:01:30.208987+00:00,True,False,,514.77,461.23,28.03,BREAKER-32A,41.22
WO-APEX-2607-1448,Apex Mechanical Services Ltd,2026-07-01,Reactive,P4,FCU-302,df5a27e5-a1b5-5620-b88c-e1fb6174c980,2026-07-28T14:00:00+00:00,2026-07-29T23:10:58.169534+00:00,2026-08-03T11:24:20.860101+00:00,False,False,,546.15,599.09,108.22,SEAL-KIT-PUMP,21.75
WO-BRIG-2607-1449,BrightSpark Electrical Ltd,2026-07-01,Reactive,P1,DB-MAIN,50e801c0-1ad5-504f-95d7-d8e74b34b567,2026-07-01T07:00:00+00:00,2026-07-01T08:24:00+00:00,2026-07-01T10:32:00.897882+00:00,True,False,,208.62,198.85,2.13,BELT-A42,19.09
WO-BRIG-2607-1450,BrightSpark Electrical Ltd,2026-07-01,Reactive,P2,DB-FLOOR3,79ece533-a40c-5da9-b9b8-90ff4936aa1d,2026-07-02T08:00:00+00:00,2026-07-02T13:36:00+00:00,2026-07-02T21:51:52.335356+00:00,False,False,,884.58,791.6,8.26,FILTER-HEPA-20,75.63
WO-BRIG-2607-1451,BrightSpark Electrical Ltd,2026-07-01,Reactive,P3,LIGHT-CORE,3ba07b83-7e04-5835-bc79-d56876b0b151,2026-07-03T09:00:00+00:00,2026-07-03T19:10:39.689791+00:00,2026-07-05T02:06:15.485409+00:00,True,False,,705.52,735.66,30.93,LAMP-LED-4FT,46.45
WO-BRIG-2607-1452,BrightSpark Electrical Ltd,2026-07-01,Reactive,P4,UPS-IT,ae943b54-af87-5938-a8be-684dfa2dd4ab,2026-07-04T10:00:00+00:00,2026-07-06T22:01:59.779396+00:00,2026-07-13T20:48:00+00:00,True,False,,570.41,694.43,166.77,BELT-A42,38.68
WO-BRIG-2607-1453,BrightSpark Electrical Ltd,2026-07-01,Reactive,P1,PANEL-FIRE,effe74d6-6e74-576e-96ca-b31101bdc1f4,2026-07-05T11:00:00+00:00,2026-07-05T11:41:16.170048+00:00,2026-07-05T13:38:51.399481+00:00,False,False,,882.56,1263.75,1.96,SEAL-KIT-PUMP,21.9
WO-BRIG-2607-1454,BrightSpark Electrical Ltd,2026-07-01,Reactive,P2,DOOR-AUTO-1,81e5b385-171e-5889-8c6a-77e4a2aeef49,2026-07-06T12:00:00+00:00,2026-07-06T13:36:18.350910+00:00,2026-07-07T07:40:27.372426+00:00,True,False,,409.45,454.77,18.07,BREAKER-32A,67.14
WO-BRIG-2607-1455,BrightSpark Electrical Ltd,2026-07-01,Reactive,P3,DB-MAIN,50e801c0-1ad5-504f-95d7-d8e74b34b567,2026-07-07T13:00:00+00:00,2026-07-08T06:29:03.206694+00:00,2026-07-08T21:38:37.577697+00:00,False,False,,620.63,630.62,15.16,BELT-A42,23.74
WO-BRIG-2607-1456,BrightSpark Electrical Ltd,2026-07-01,Reactive,P4,DB-FLOOR3,79ece533-a40c-5da9-b9b8-90ff4936aa1d,2026-07-08T14:00:00+00:00,2026-07-10T14:51:01.421551+00:00,2026-07-13T01:14:04.511341+00:00,True,False,,692.65,751.19,58.38,BELT-A42,19.54
WO-BRIG-2607-1457,BrightSpark Electrical Ltd,2026-07-01,Reactive,P1,LIGHT-CORE,3ba07b83-7e04-5835-bc79-d56876b0b151,2026-07-09T15:00:00+00:00,2026-07-09T16:24:00+00:00,2026-07-09T20:24:00+00:00,True,False,,374.3,396.07,4.0,FILTER-HEPA-20,24.8
WO-BRIG-2607-1458,BrightSpark Electrical Ltd,2026-07-01,Reactive,P2,UPS-IT,ae943b54-af87-5938-a8be-684dfa2dd4ab,2026-07-10T16:00:00+00:00,2026-07-10T21:36:00+00:00,2026-07-11T06:52:17.120762+00:00,True,False,,675.26,738.07,9.27,FILTER-HEPA-20,19.15
WO-BRIG-2607-1459,BrightSpark Electrical Ltd,2026-07-01,Reactive,P3,PANEL-FIRE,effe74d6-6e74-576e-96ca-b31101bdc1f4,2026-07-11T07:00:00+00:00,2026-07-11T23:42:23.947409+00:00,2026-07-13T01:59:21.931848+00:00,True,False,,566.03,593.76,26.28,LAMP-LED-4FT,51.23
WO-BRIG-2607-1460,BrightSpark Electrical Ltd,2026-07-01,Reactive,P4,DOOR-AUTO-1,81e5b385-171e-5889-8c6a-77e4a2aeef49,2026-07-12T08:00:00+00:00,2026-07-14T16:21:36.307997+00:00,2026-07-15T23:50:26.226814+00:00,False,False,,208.26,221.51,31.48,LAMP-LED-4FT,46.41
WO-BRIG-2607-1461,BrightSpark Electrical Ltd,2026-07-01,Reactive,P1,DB-MAIN,50e801c0-1ad5-504f-95d7-d8e74b34b567,2026-07-13T09:00:00+00:00,2026-07-13T09:45:18.689595+00:00,2026-07-13T11:31:21.699581+00:00,True,False,,219.27,200.44,1.77,BREAKER-32A,43.49
WO-BRIG-2607-1462,BrightSpark Electrical Ltd,2026-07-01,Reactive,P2,DB-FLOOR3,79ece533-a40c-5da9-b9b8-90ff4936aa1d,2026-07-14T10:00:00+00:00,2026-07-14T12:29:16.745948+00:00,2026-07-15T18:24:00+00:00,True,False,,463.01,410.22,29.91,BREAKER-32A,20.2
WO-BRIG-2607-1463,BrightSpark Electrical Ltd,2026-07-01,Reactive,P3,LIGHT-CORE,3ba07b83-7e04-5835-bc79-d56876b0b151,2026-07-15T11:00:00+00:00,2026-07-15T19:23:25.337504+00:00,2026-07-17T03:28:00.091505+00:00,True,False,,298.08,268.83,32.08,CONTACTOR-25A,43.46
WO-BRIG-2607-1464,BrightSpark Electrical Ltd,2026-07-01,Reactive,P4,UPS-IT,ae943b54-af87-5938-a8be-684dfa2dd4ab,2026-07-16T12:00:00+00:00,2026-07-20T16:48:00+00:00,2026-07-21T20:15:26.647962+00:00,True,False,,295.13,262.82,27.46,SEAL-KIT-PUMP,25.82
WO-BRIG-2607-1465,BrightSpark Electrical Ltd,2026-07-01,Reactive,P1,PANEL-FIRE,effe74d6-6e74-576e-96ca-b31101bdc1f4,2026-07-17T13:00:00+00:00,2026-07-17T13:23:21.005711+00:00,2026-07-17T14:53:21.173092+00:00,True,False,,401.8,446.25,1.5,FILTER-HEPA-20,70.72
WO-BRIG-2607-1466,BrightSpark Electrical Ltd,2026-07-01,Reactive,P2,DOOR-AUTO-1,81e5b385-171e-5889-8c6a-77e4a2aeef49,2026-07-18T14:00:00+00:00,2026-07-18T15:12:27.980557+00:00,2026-07-19T08:47:05.098868+00:00,False,True,WO-BRIG-2607-1460,538.29,578.01,17.58,BELT-A42,40.77
WO-BRIG-2607-1467,BrightSpark Electrical Ltd,2026-07-01,Reactive,P3,DB-MAIN,50e801c0-1ad5-504f-95d7-d8e74b34b567,2026-07-19T15:00:00+00:00,2026-07-20T04:11:21.652753+00:00,2026-07-21T11:42:27.046850+00:00,True,False,,815.16,840.33,31.52,BELT-A42,20.12
WO-BRIG-2607-1468,BrightSpark Electrical Ltd,2026-07-01,Reactive,P4,DB-FLOOR3,79ece533-a40c-5da9-b9b8-90ff4936aa1d,2026-07-20T16:00:00+00:00,2026-07-24T20:48:00+00:00,2026-07-24T21:48:00+00:00,False,True,WO-BRIG-2607-1462,596.23,572.06,1.0,LAMP-LED-4FT,44.36
WO-BRIG-2607-1469,BrightSpark Electrical Ltd,2026-07-01,Reactive,P1,LIGHT-CORE,3ba07b83-7e04-5835-bc79-d56876b0b151,2026-07-21T07:00:00+00:00,2026-07-21T07:27:23.073479+00:00,2026-07-21T12:24:00+00:00,True,False,,592.04,658.3,4.94,FILTER-HEPA-20,45.09
WO-BRIG-2607-1470,BrightSpark Electrical Ltd,2026-07-01,Reactive,P2,UPS-IT,ae943b54-af87-5938-a8be-684dfa2dd4ab,2026-07-22T08:00:00+00:00,2026-07-22T13:36:00+00:00,2026-07-22T22:01:22.199181+00:00,True,False,,487.67,463.42,8.42,CONTACTOR-25A,20.61
WO-BRIG-2607-1471,BrightSpark Electrical Ltd,2026-07-01,Reactive,P3,PANEL-FIRE,effe74d6-6e74-576e-96ca-b31101bdc1f4,2026-07-23T09:00:00+00:00,2026-07-23T18:58:11.851948+00:00,2026-07-24T21:19:33.007047+00:00,False,True,WO-BRIG-2607-1465,591.38,595.49,26.36,BREAKER-32A,50.69
WO-BRIG-2607-1472,BrightSpark Electrical Ltd,2026-07-01,Reactive,P4,DOOR-AUTO-1,81e5b385-171e-5889-8c6a-77e4a2aeef49,2026-07-24T10:00:00+00:00,2026-07-26T11:35:22.212196+00:00,2026-07-28T17:04:21.010178+00:00,True,False,,594.1,655.0,53.48,SEAL-KIT-PUMP,37.41
WO-BRIG-2607-1473,BrightSpark Electrical Ltd,2026-07-01,Reactive,P1,DB-MAIN,50e801c0-1ad5-504f-95d7-d8e74b34b567,2026-07-25T11:00:00+00:00,2026-07-25T11:44:39.801113+00:00,2026-07-25T14:22:02.378505+00:00,True,False,,319.36,416.93,2.62,BELT-A42,54.38
WO-BRIG-2607-1474,BrightSpark Electrical Ltd,2026-07-01,Reactive,P2,DB-FLOOR3,79ece533-a40c-5da9-b9b8-90ff4936aa1d,2026-07-26T12:00:00+00:00,2026-07-26T14:06:39.205825+00:00,2026-07-27T01:36:19.825500+00:00,True,False,,188.13,236.3,11.49,SEAL-KIT-PUMP,48.13
WO-BRIG-2607-1475,BrightSpark Electrical Ltd,2026-07-01,Reactive,P3,LIGHT-CORE,3ba07b83-7e04-5835-bc79-d56876b0b151,2026-07-27T13:00:00+00:00,2026-07-27T21:42:09.522975+00:00,2026-07-29T05:47:53.462606+00:00,True,False,,871.28,807.3,32.1,LAMP-LED-4FT,76.48
WO-BRIG-2607-1476,BrightSpark Electrical Ltd,2026-07-01,Reactive,P4,UPS-IT,ae943b54-af87-5938-a8be-684dfa2dd4ab,2026-07-28T14:00:00+00:00,2026-07-30T13:10:04.180578+00:00,2026-08-02T01:38:44.246192+00:00,False,False,,566.62,605.24,60.48,FILTER-HEPA-20,22.09
WO-SAFE-2607-1477,SafeLift Engineering Ltd,2026-07-01,Reactive,P1,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-07-01T07:00:00+00:00,2026-07-01T07:41:55.429026+00:00,2026-07-01T09:13:51.620458+00:00,True,False,,673.56,736.29,1.53,BELT-A42,59.79
WO-SAFE-2607-1478,SafeLift Engineering Ltd,2026-07-01,Reactive,P2,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-07-02T08:00:00+00:00,2026-07-02T13:36:00+00:00,2026-07-03T16:24:00+00:00,False,False,,631.09,641.84,26.8,FILTER-HEPA-20,17.93
WO-SAFE-2607-1479,SafeLift Engineering Ltd,2026-07-01,Reactive,P3,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-07-03T09:00:00+00:00,2026-07-04T01:30:34.249066+00:00,2026-07-05T01:07:19.122032+00:00,False,True,WO-SAFE-2607-1477,477.99,447.89,23.61,CONTACTOR-25A,21.54
WO-SAFE-2607-1480,SafeLift Engineering Ltd,2026-07-01,Reactive,P4,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-07-04T10:00:00+00:00,2026-07-08T14:48:00+00:00,2026-07-08T15:48:00+00:00,False,False,,837.61,742.11,1.0,BELT-A42,21.97
WO-SAFE-2607-1481,SafeLift Engineering Ltd,2026-07-01,Reactive,P1,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-07-05T11:00:00+00:00,2026-07-05T12:24:00+00:00,2026-07-05T14:03:53.575681+00:00,False,False,,283.17,305.06,1.66,BELT-A42,38.61
WO-SAFE-2607-1482,SafeLift Engineering Ltd,2026-07-01,Reactive,P2,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-07-06T12:00:00+00:00,2026-07-06T17:36:00+00:00,2026-07-07T20:24:00+00:00,True,False,,802.66,1014.53,26.8,SEAL-KIT-PUMP,53.65
WO-SAFE-2607-1483,SafeLift Engineering Ltd,2026-07-01,Reactive,P3,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-07-07T13:00:00+00:00,2026-07-08T07:56:14.112827+00:00,2026-07-08T21:30:42.126698+00:00,False,False,,196.19,202.73,13.57,BELT-A42,21.92
WO-SAFE-2607-1484,SafeLift Engineering Ltd,2026-07-01,Reactive,P4,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-07-08T14:00:00+00:00,2026-07-12T18:48:00+00:00,2026-07-14T02:06:50.818255+00:00,True,False,,293.4,422.13,31.31,BELT-A42,36.9
WO-SAFE-2607-1485,SafeLift Engineering Ltd,2026-07-01,Reactive,P1,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-07-09T15:00:00+00:00,2026-07-09T15:26:56.683160+00:00,2026-07-09T18:29:11.600295+00:00,True,False,,303.32,430.99,3.04,BELT-A42,36.16
WO-SAFE-2607-1486,SafeLift Engineering Ltd,2026-07-01,Reactive,P2,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-07-10T16:00:00+00:00,2026-07-10T21:36:00+00:00,2026-07-11T02:12:19.699658+00:00,True,False,,242.01,253.9,4.61,BREAKER-32A,38.11
WO-SAFE-2607-1487,SafeLift Engineering Ltd,2026-07-01,Reactive,P3,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-07-11T07:00:00+00:00,2026-07-11T18:19:27.179743+00:00,2026-07-13T17:13:40.480483+00:00,False,False,,564.11,598.73,46.9,FILTER-HEPA-20,20.07
WO-SAFE-2607-1488,SafeLift Engineering Ltd,2026-07-01,Reactive,P4,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-07-12T08:00:00+00:00,2026-07-14T00:08:37.413071+00:00,2026-07-16T17:28:08.653234+00:00,False,False,,515.09,638.93,65.33,CONTACTOR-25A,34.21
WO-SAFE-2607-1489,SafeLift Engineering Ltd,2026-07-01,Reactive,P1,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-07-13T09:00:00+00:00,2026-07-13T09:39:57.057625+00:00,2026-07-13T12:10:39.206686+00:00,False,False,,506.36,662.49,2.51,BELT-A42,67.83
WO-SAFE-2607-1490,SafeLift Engineering Ltd,2026-07-01,Reactive,P2,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-07-14T10:00:00+00:00,2026-07-14T15:36:00+00:00,2026-07-15T02:29:46.100748+00:00,True,False,,472.09,427.56,10.9,CONTACTOR-25A,38.32
WO-SAFE-2607-1491,SafeLift Engineering Ltd,2026-07-01,Reactive,P3,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-07-15T11:00:00+00:00,2026-07-15T23:39:26.759357+00:00,2026-07-17T14:09:05.379116+00:00,False,False,,456.35,638.78,38.49,LAMP-LED-4FT,36.03
WO-SAFE-2607-1492,SafeLift Engineering Ltd,2026-07-01,Reactive,P4,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-07-16T12:00:00+00:00,2026-07-18T13:05:15.622834+00:00,2026-07-19T21:44:21.041913+00:00,False,False,,692.57,628.46,32.65,SEAL-KIT-PUMP,36.36
WO-SAFE-2607-1493,SafeLift Engineering Ltd,2026-07-01,Reactive,P1,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-07-17T13:00:00+00:00,2026-07-17T14:24:00+00:00,2026-07-17T15:12:57.857209+00:00,True,False,,610.75,624.88,0.82,BREAKER-32A,18.72
WO-SAFE-2607-1494,SafeLift Engineering Ltd,2026-07-01,Reactive,P2,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-07-18T14:00:00+00:00,2026-07-18T16:59:50.906032+00:00,2026-07-19T22:24:00+00:00,False,False,,830.34,730.74,29.4,LAMP-LED-4FT,24.16
WO-SAFE-2607-1495,SafeLift Engineering Ltd,2026-07-01,Reactive,P3,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-07-19T15:00:00+00:00,2026-07-20T05:49:43.300836+00:00,2026-07-21T02:50:38.393975+00:00,True,False,,590.6,562.9,21.02,CONTACTOR-25A,20.91
WO-SAFE-2607-1496,SafeLift Engineering Ltd,2026-07-01,Reactive,P4,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-07-20T16:00:00+00:00,2026-07-22T13:48:54.122200+00:00,2026-07-25T06:04:32.181117+00:00,False,False,,224.94,250.2,64.26,CONTACTOR-25A,53.88
WO-SAFE-2607-1497,SafeLift Engineering Ltd,2026-07-01,Reactive,P1,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-07-21T07:00:00+00:00,2026-07-21T08:24:00+00:00,2026-07-21T08:39:44.530143+00:00,True,False,,630.15,615.94,0.5,BREAKER-32A,19.94
